variance,ac1,cv,skewness,kurtosis,label
1.6036124740810535e-27,0.42769107435309717,0.03941435789179375,3.1565194796361795,14.479190547842844,0
1.811659298603592e-21,0.9828651901107694,2.833063620874726,4.313895915471258,22.329711178593527,1
2.0785875853397484e-24,0.9616584465547358,0.6675225681079264,1.4579681515452394,4.617139867903903,1
1.4661287279756955e-26,0.9477134850106039,0.11822828079396791,6.233420432103844,43.27139860599865,0
2.840893446894167e-21,0.972505660072762,3.04985895743432,4.343352645713751,22.51272997118021,1
2.953237174093935e-26,0.7221470886235702,0.15847977225657975,2.7274045301955705,11.401666120911013,0
4.082806279899821e-23,0.9815163892354679,1.2790681806919229,3.5073025040612924,18.276389258870623,1
1.5823605602075016e-23,0.9776231705214218,2.1312110528488732,5.912206392248697,39.39486471376075,0
2.425909342317595e-19,0.9662207902662645,2.4781448907145016,3.658514699453184,18.14511414286079,1
4.883175655934746e-26,0.7910223548065924,0.2015911154849888,4.53223955380488,31.572826934047864,0
6.511229175338963e-19,0.9674173412518055,4.160201439804369,6.380969609735599,49.59230402175234,0
7.474243166687538e-24,0.9896618410359272,0.8748338094927657,1.5397128846093668,4.676695402858389,1
2.938000893414298e-22,0.9863307183897392,2.3403966371971987,4.116953895656809,20.096150090269894,1
7.878778260731368e-07,0.9844393717411268,3.798586496050025,5.281523103537976,32.87681899713213,1
6.3847168505561376e-24,0.9597651919834135,1.1636541164229723,3.57581963873507,17.196786400912075,0
6.105978325337055e-26,0.663995358420572,0.22079261715940726,3.2485173398062233,17.133854767162543,0
2.5206833900825933e-16,0.9815309052299376,1.6869255479251015,2.3218397626079783,8.853664866402411,1
7.07008499979495e-17,0.983930782563385,2.037209690946369,2.1967065753937978,6.596539288390481,1
2.2932681660772047e-23,0.9848857593501356,1.4117031163594926,3.9202284012245614,21.735822246914452,1
1.3591985557744965e-25,0.8568812563854723,0.29964775525957593,2.522008532043291,10.8938837046471,0
7.333681726263441e-21,0.9824376163066626,1.8955742556603616,2.8017645354003804,11.8717560998935,1
2.2392032332812384e-25,0.7730133058757375,0.35856621551682166,2.117834153532487,8.016156172030954,0
2.126517477734671e-20,0.9958996883942275,1.95451289147979,1.9527435248758898,5.60648853782324,1
2.1101538873891988e-24,0.9575072568093684,0.836957031142629,3.9499272932474176,22.414706714480953,1
4.8398160103798274e-12,0.9858622234575882,3.3382492154291805,3.684635474632424,16.175929324267614,1
3.3637606695136616e-20,0.9971572638707903,1.9004817868139543,1.8968658098119162,5.403360987050238,1
